event_id,timestamp,stage,status,arm,object_id,phase,label,planner,attempt,waypoints,duration_ms,grip,target_xyz,actual_xyz,ee_xyz,object_xyz,object_z,held_object,finger_pos,q,q_target,q_error_norm,pos_err,ori_err,iterations,distance_to_target,ignored_body_names,failure_reason,collision_pair,contact_count,penetration,obstacle_distance,extra_json,run_id,task,scene,run_ts,is_event,file,scenario_type,obstacle_mode,backend,candidate_id,seed_id,joint_limit_valid,state_valid,state_invalid_reason,ompl_result,execution_result,timestamp_dt
403,2026-05-27T20:13:57.372,OMPL_PLAN,OK,left,,recovery safe_hover,,RRTConnect,,2.0,52.0,,,,"[0.2078, -0.0001, 0.9882]",,,,0.04,"[0.0, 0.5373, -0.0001, -1.9846, -0.0001, 2.4942, -0.75]","[0.0, 0.529, 0.0, -1.98, 0.0, 2.495, -0.75]",0.0095,,,,,,,,,,,"{""path_length"": 0.0095, ""selected_goal_q"": [0.0, 0.529, 0.0, -1.98, 0.0, 2.495, -0.75]}",align_cubes_group_no_obs_20260527_201219,align_cubes,group_no_obs,2026-05-27 20:12:19,True,align_cubes_group_no_obs_20260527_201219_events.csv,static,no_obs,,,,,,,success,,2026-05-27 20:13:57.372
490,2026-05-27T20:14:02.565,OMPL_PLAN,START,left,,recovery safe_hover,,RRTConnect,,,,0.04,,,"[0.2078, -0.0001, 0.9882]",,,,0.04,"[0.0, 0.5373, -0.0001, -1.9846, -0.0001, 2.4942, -0.75]","[0.0, 0.529, 0.0, -1.98, 0.0, 2.495, -0.75]",0.0095,,,,,[],,,,,,"{""time_limit"": 6.0, ""start_q"": [0.0, 0.5373, -0.0001, -1.9846, -0.0001, 2.4942, -0.75], ""goal_q"": [0.0, 0.529, 0.0, -1.98, 0.0, 2.495, -0.75], ""planner_attempts"": [""RRTConnect"", ""BITstar""], ""start_state_valid"": true, ""start_state_invalid_reason"": null}",align_cubes_group_no_obs_20260527_201219,align_cubes,group_no_obs,2026-05-27 20:12:19,True,align_cubes_group_no_obs_20260527_201219_events.csv,static,no_obs,,,,,,,,,2026-05-27 20:14:02.565
491,2026-05-27T20:14:02.617,OMPL_PLAN,OK,left,,recovery safe_hover,,RRTConnect,,2.0,22.0,,,,"[0.2078, -0.0001, 0.9882]",,,,0.04,"[0.0, 0.5373, -0.0001, -1.9846, -0.0001, 2.4942, -0.75]","[0.0, 0.529, 0.0, -1.98, 0.0, 2.495, -0.75]",0.0095,,,,,,,,,,,"{""path_length"": 0.0095, ""selected_goal_q"": [0.0, 0.529, 0.0, -1.98, 0.0, 2.495, -0.75]}",align_cubes_group_no_obs_20260527_201219,align_cubes,group_no_obs,2026-05-27 20:12:19,True,align_cubes_group_no_obs_20260527_201219_events.csv,static,no_obs,,,,,,,success,,2026-05-27 20:14:02.617
542,2026-05-27T20:14:06.519,OMPL_PLAN,START,left,,recovery safe_hover,,RRTConnect,,,,0.04,,,"[0.2078, -0.0001, 0.9882]",,,,0.04,"[0.0, 0.5373, -0.0001, -1.9846, -0.0001, 2.4942, -0.75]","[0.0, 0.529, 0.0, -1.98, 0.0, 2.495, -0.75]",0.0095,,,,,[],,,,,,"{""time_limit"": 6.0, ""start_q"": [0.0, 0.5373, -0.0001, -1.9846, -0.0001, 2.4942, -0.75], ""goal_q"": [0.0, 0.529, 0.0, -1.98, 0.0, 2.495, -0.75], ""planner_attempts"": [""RRTConnect"", ""BITstar""], ""start_state_valid"": true, ""start_state_invalid_reason"": null}",align_cubes_group_no_obs_20260527_201219,align_cubes,group_no_obs,2026-05-27 20:12:19,True,align_cubes_group_no_obs_20260527_201219_events.csv,static,no_obs,,,,,,,,,2026-05-27 20:14:06.519
543,2026-05-27T20:14:06.567,OMPL_PLAN,OK,left,,recovery safe_hover,,RRTConnect,,2.0,20.0,,,,"[0.2078, -0.0001, 0.9882]",,,,0.04,"[0.0, 0.5373, -0.0001, -1.9846, -0.0001, 2.4942, -0.75]","[0.0, 0.529, 0.0, -1.98, 0.0, 2.495, -0.75]",0.0095,,,,,,,,,,,"{""path_length"": 0.0095, ""selected_goal_q"": [0.0, 0.529, 0.0, -1.98, 0.0, 2.495, -0.75]}",align_cubes_group_no_obs_20260527_201219,align_cubes,group_no_obs,2026-05-27 20:12:19,True,align_cubes_group_no_obs_20260527_201219_events.csv,static,no_obs,,,,,,,success,,2026-05-27 20:14:06.567
592,2026-05-27T20:14:10.213,OMPL_PLAN,START,left,,recovery safe_hover,,RRTConnect,,,,0.04,,,"[0.2078, -0.0001, 0.9882]",,,,0.04,"[0.0, 0.5373, -0.0001, -1.9846, -0.0001, 2.4942, -0.75]","[0.0, 0.529, 0.0, -1.98, 0.0, 2.495, -0.75]",0.0095,,,,,[],,,,,,"{""time_limit"": 6.0, ""start_q"": [0.0, 0.5373, -0.0001, -1.9846, -0.0001, 2.4942, -0.75], ""goal_q"": [0.0, 0.529, 0.0, -1.98, 0.0, 2.495, -0.75], ""planner_attempts"": [""RRTConnect"", ""BITstar""], ""start_state_valid"": true, ""start_state_invalid_reason"": null}",align_cubes_group_no_obs_20260527_201219,align_cubes,group_no_obs,2026-05-27 20:12:19,True,align_cubes_group_no_obs_20260527_201219_events.csv,static,no_obs,,,,,,,,,2026-05-27 20:14:10.213
593,2026-05-27T20:14:10.266,OMPL_PLAN,OK,left,,recovery safe_hover,,RRTConnect,,2.0,15.0,,,,"[0.2078, -0.0001, 0.9882]",,,,0.04,"[0.0, 0.5373, -0.0001, -1.9846, -0.0001, 2.4942, -0.75]","[0.0, 0.529, 0.0, -1.98, 0.0, 2.495, -0.75]",0.0095,,,,,,,,,,,"{""path_length"": 0.0095, ""selected_goal_q"": [0.0, 0.529, 0.0, -1.98, 0.0, 2.495, -0.75]}",align_cubes_group_no_obs_20260527_201219,align_cubes,group_no_obs,2026-05-27 20:12:19,True,align_cubes_group_no_obs_20260527_201219_events.csv,static,no_obs,,,,,,,success,,2026-05-27 20:14:10.266
642,2026-05-27T20:14:11.925,OMPL_PLAN,START,left,,recovery safe_hover,,RRTConnect,,,,0.04,,,"[0.2078, -0.0001, 0.9882]",,,,0.04,"[0.0, 0.5373, -0.0001, -1.9846, -0.0001, 2.4942, -0.75]","[0.0, 0.529, 0.0, -1.98, 0.0, 2.495, -0.75]",0.0095,,,,,[],,,,,,"{""time_limit"": 6.0, ""start_q"": [0.0, 0.5373, -0.0001, -1.9846, -0.0001, 2.4942, -0.75], ""goal_q"": [0.0, 0.529, 0.0, -1.98, 0.0, 2.495, -0.75], ""planner_attempts"": [""RRTConnect"", ""BITstar""], ""start_state_valid"": true, ""start_state_invalid_reason"": null}",align_cubes_group_no_obs_20260527_201219,align_cubes,group_no_obs,2026-05-27 20:12:19,True,align_cubes_group_no_obs_20260527_201219_events.csv,static,no_obs,,,,,,,,,2026-05-27 20:14:11.925
643,2026-05-27T20:14:11.987,OMPL_PLAN,OK,left,,recovery safe_hover,,RRTConnect,,2.0,25.0,,,,"[0.2078, -0.0001, 0.9882]",,,,0.04,"[0.0, 0.5373, -0.0001, -1.9846, -0.0001, 2.4942, -0.75]","[0.0, 0.529, 0.0, -1.98, 0.0, 2.495, -0.75]",0.0095,,,,,,,,,,,"{""path_length"": 0.0095, ""selected_goal_q"": [0.0, 0.529, 0.0, -1.98, 0.0, 2.495, -0.75]}",align_cubes_group_no_obs_20260527_201219,align_cubes,group_no_obs,2026-05-27 20:12:19,True,align_cubes_group_no_obs_20260527_201219_events.csv,static,no_obs,,,,,,,success,,2026-05-27 20:14:11.987
729,2026-05-27T20:14:16.871,OMPL_PLAN,START,left,,recovery safe_hover,,RRTConnect,,,,0.04,,,"[0.2078, -0.0001, 0.9882]",,,,0.04,"[0.0, 0.5373, -0.0001, -1.9846, -0.0001, 2.4942, -0.75]","[0.0, 0.529, 0.0, -1.98, 0.0, 2.495, -0.75]",0.0095,,,,,[],,,,,,"{""time_limit"": 6.0, ""start_q"": [0.0, 0.5373, -0.0001, -1.9846, -0.0001, 2.4942, -0.75], ""goal_q"": [0.0, 0.529, 0.0, -1.98, 0.0, 2.495, -0.75], ""planner_attempts"": [""RRTConnect"", ""BITstar""], ""start_state_valid"": true, ""start_state_invalid_reason"": null}",align_cubes_group_no_obs_20260527_201219,align_cubes,group_no_obs,2026-05-27 20:12:19,True,align_cubes_group_no_obs_20260527_201219_events.csv,static,no_obs,,,,,,,,,2026-05-27 20:14:16.871
730,2026-05-27T20:14:16.945,OMPL_PLAN,OK,left,,recovery safe_hover,,RRTConnect,,2.0,33.0,,,,"[0.2078, -0.0001, 0.9882]",,,,0.04,"[0.0, 0.5373, -0.0001, -1.9846, -0.0001, 2.4942, -0.75]","[0.0, 0.529, 0.0, -1.98, 0.0, 2.495, -0.75]",0.0095,,,,,,,,,,,"{""path_length"": 0.0095, ""selected_goal_q"": [0.0, 0.529, 0.0, -1.98, 0.0, 2.495, -0.75]}",align_cubes_group_no_obs_20260527_201219,align_cubes,group_no_obs,2026-05-27 20:12:19,True,align_cubes_group_no_obs_20260527_201219_events.csv,static,no_obs,,,,,,,success,,2026-05-27 20:14:16.945
50,2026-05-27T20:21:17.590,OMPL_PLAN,START,left,,pick(cube1) pregrasp,,RRTConnect,,,,0.04,,,"[0.2114, -0.0001, 1.0]",,,,0.04,"[-0.0, 0.5216, -0.0001, -1.9725, -0.0001, 2.4668, -0.7511]","[-0.8922, 0.2125, -0.0218, -2.0668, 0.0, 2.2755, -0.75]",0.9682,,,,,[],,,,,,"{""time_limit"": 6.0, ""start_q"": [-0.0, 0.5216, -0.0001, -1.9725, -0.0001, 2.4668, -0.7511], ""goal_q"": [-0.8922, 0.2125, -0.0218, -2.0668, 0.0, 2.2755, -0.75], ""planner_attempts"": [""RRTConnect"", ""BITstar""], ""start_state_valid"": true, ""start_state_invalid_reason"": null}",align_cubes_group_no_obs_20260527_202105,align_cubes,group_no_obs,2026-05-27 20:21:05,True,align_cubes_group_no_obs_20260527_202105_events.csv,static,no_obs,,,,,,,,,2026-05-27 20:21:17.590
51,2026-05-27T20:21:17.774,OMPL_PLAN,OK,left,,pick(cube1) pregrasp,,RRTConnect,,98.0,158.0,,,,"[0.2114, -0.0001, 1.0]",,,,0.04,"[-0.0, 0.5216, -0.0001, -1.9725, -0.0001, 2.4668, -0.7511]","[-0.8922, 0.2125, -0.0218, -2.0668, 0.0, 2.2755, -0.75]",0.9682,,,,,,,,,,,"{""path_length"": 0.9682, ""selected_goal_q"": [-0.8921539288057826, 0.21245238499501423, -0.021844864536956672, -2.0667627552787335, 1.304133946274243e-05, 2.2755199457057813, -0.7500000000000001]}",align_cubes_group_no_obs_20260527_202105,align_cubes,group_no_obs,2026-05-27 20:21:05,True,align_cubes_group_no_obs_20260527_202105_events.csv,static,no_obs,,,,,,,success,,2026-05-27 20:21:17.774
113,2026-05-27T20:21:21.225,OMPL_PLAN,START,left,,pick(cube1) grasp,,RRTConnect,,,,0.04,,,"[-0.0469, -0.4583, 1.1237]",,,,0.04,"[-0.8919, 0.2196, -0.0229, -2.0717, -0.0001, 2.2749, -0.75]","[-0.8937, 0.684, -0.0127, -1.907, 0.0001, 2.5273, -0.75]",0.5538,,,,,"[""cube1""]",,,,,,"{""time_limit"": 6.0, ""start_q"": [-0.8919, 0.2196, -0.0229, -2.0717, -0.0001, 2.2749, -0.75], ""goal_q"": [-0.8937, 0.684, -0.0127, -1.907, 0.0001, 2.5273, -0.75], ""planner_attempts"": [""RRTConnect"", ""BITstar""], ""start_state_valid"": true, ""start_state_invalid_reason"": null}",align_cubes_group_no_obs_20260527_202105,align_cubes,group_no_obs,2026-05-27 20:21:05,True,align_cubes_group_no_obs_20260527_202105_events.csv,static,no_obs,,,,,,,,,2026-05-27 20:21:21.225
114,2026-05-27T20:21:21.362,OMPL_PLAN,OK,left,,pick(cube1) grasp,,RRTConnect,,57.0,114.0,,,,"[-0.0469, -0.4583, 1.1237]",,,,0.04,"[-0.8919, 0.2196, -0.0229, -2.0717, -0.0001, 2.2749, -0.75]","[-0.8937, 0.684, -0.0127, -1.907, 0.0001, 2.5273, -0.75]",0.5538,,,,,,,,,,,"{""path_length"": 0.5538, ""selected_goal_q"": [-0.8936609187843397, 0.6840249216819574, -0.012738939357627287, -1.906950939928929, 0.00012135924981542753, 2.527337047933622, -0.75]}",align_cubes_group_no_obs_20260527_202105,align_cubes,group_no_obs,2026-05-27 20:21:05,True,align_cubes_group_no_obs_20260527_202105_events.csv,static,no_obs,,,,,,,success,,2026-05-27 20:21:21.362
163,2026-05-27T20:21:23.723,OMPL_PLAN,START,left,,pick(cube1) lift,,RRTConnect,,,,0.015,,,"[-0.0225, -0.4822, 0.9226]","[-0.0071, -0.463, 0.8289]",,cube1,0.0252,"[-0.8937, 0.6925, -0.0129, -1.9111, -0.0, 2.5267, -0.75]","[-0.8668, 0.204, 0.0143, -2.0816, -0.0003, 2.2888, -0.75]",0.5708,,,,,"[""cube1""]",,,,,,"{""time_limit"": 6.0, ""start_q"": [-0.8937, 0.6925, -0.0129, -1.9111, -0.0, 2.5267, -0.75], ""goal_q"": [-0.8668, 0.204, 0.0143, -2.0816, -0.0003, 2.2888, -0.75], ""planner_attempts"": [""RRTConnect"", ""BITstar""], ""start_state_valid"": true, ""start_state_invalid_reason"": null}",align_cubes_group_no_obs_20260527_202105,align_cubes,group_no_obs,2026-05-27 20:21:05,True,align_cubes_group_no_obs_20260527_202105_events.csv,static,no_obs,,,,,,,,,2026-05-27 20:21:23.723
164,2026-05-27T20:21:23.849,OMPL_PLAN,OK,left,,pick(cube1) lift,,RRTConnect,,59.0,95.0,,,,"[-0.0225, -0.4822, 0.9226]","[-0.0071, -0.463, 0.8289]",,cube1,0.0252,"[-0.8937, 0.6925, -0.0129, -1.9111, -0.0, 2.5267, -0.75]","[-0.8668, 0.204, 0.0143, -2.0816, -0.0003, 2.2888, -0.75]",0.5708,,,,,,,,,,,"{""path_length"": 0.5708, ""selected_goal_q"": [-0.8667624035902879, 0.20397682046076202, 0.01427285933868945, -2.081614469578937, -0.0003104731034620611, 2.288773242384458, -0.7499978103763328]}",align_cubes_group_no_obs_20260527_202105,align_cubes,group_no_obs,2026-05-27 20:21:05,True,align_cubes_group_no_obs_20260527_202105_events.csv,static,no_obs,,,,,,,success,,2026-05-27 20:21:23.849
178,2026-05-27T20:21:24.830,OMPL_PLAN,START,left,,recovery safe_hover,,RRTConnect,,,,0.04,,,"[-0.0214, -0.4335, 1.1233]","[0.0278, -0.4027, 0.8294]",,cube1,0.04,"[-0.8668, 0.2109, 0.0142, -2.0868, -0.0005, 2.288, -0.75]","[0.0, 0.529, 0.0, -1.98, 0.0, 2.495, -0.75]",0.9523,,,,,[],,,,,,"{""time_limit"": 6.0, ""start_q"": [-0.8668, 0.2109, 0.0142, -2.0868, -0.0005, 2.288, -0.75], ""goal_q"": [0.0, 0.529, 0.0, -1.98, 0.0, 2.495, -0.75], ""planner_attempts"": [""RRTConnect"", ""BITstar""], ""start_state_valid"": true, ""start_state_invalid_reason"": null}",align_cubes_group_no_obs_20260527_202105,align_cubes,group_no_obs,2026-05-27 20:21:05,True,align_cubes_group_no_obs_20260527_202105_events.csv,static,no_obs,,,,,,,,,2026-05-27 20:21:24.830
179,2026-05-27T20:21:25.011,OMPL_PLAN,OK,left,,recovery safe_hover,,RRTConnect,,97.0,157.0,,,,"[-0.0214, -0.4335, 1.1233]","[0.0278, -0.4027, 0.8294]",,cube1,0.04,"[-0.8668, 0.2109, 0.0142, -2.0868, -0.0005, 2.288, -0.75]","[0.0, 0.529, 0.0, -1.98, 0.0, 2.495, -0.75]",0.9523,,,,,,,,,,,"{""path_length"": 0.9523, ""selected_goal_q"": [0.0, 0.529, 0.0, -1.98, 0.0, 2.495, -0.75]}",align_cubes_group_no_obs_20260527_202105,align_cubes,group_no_obs,2026-05-27 20:21:05,True,align_cubes_group_no_obs_20260527_202105_events.csv,static,no_obs,,,,,,,success,,2026-05-27 20:21:25.011
193,2026-05-27T20:21:26.391,OMPL_PLAN,START,left,,recovery safe_hover,,RRTConnect,,,,0.04,,,"[0.2078, -0.0001, 0.9882]",,,,0.04,"[-0.0, 0.5373, -0.0001, -1.9846, -0.0001, 2.4942, -0.75]","[0.0, 0.529, 0.0, -1.98, 0.0, 2.495, -0.75]",0.0095,,,,,[],,,,,,"{""time_limit"": 6.0, ""start_q"": [-0.0, 0.5373, -0.0001, -1.9846, -0.0001, 2.4942, -0.75], ""goal_q"": [0.0, 0.529, 0.0, -1.98, 0.0, 2.495, -0.75], ""planner_attempts"": [""RRTConnect"", ""BITstar""], ""start_state_valid"": true, ""start_state_invalid_reason"": null}",align_cubes_group_no_obs_20260527_202105,align_cubes,group_no_obs,2026-05-27 20:21:05,True,align_cubes_group_no_obs_20260527_202105_events.csv,static,no_obs,,,,,,,,,2026-05-27 20:21:26.391
194,2026-05-27T20:21:26.471,OMPL_PLAN,OK,left,,recovery safe_hover,,RRTConnect,,2.0,58.0,,,,"[0.2078, -0.0001, 0.9882]",,,,0.04,"[-0.0, 0.5373, -0.0001, -1.9846, -0.0001, 2.4942, -0.75]","[0.0, 0.529, 0.0, -1.98, 0.0, 2.495, -0.75]",0.0095,,,,,,,,,,,"{""path_length"": 0.0095, ""selected_goal_q"": [0.0, 0.529, 0.0, -1.98, 0.0, 2.495, -0.75]}",align_cubes_group_no_obs_20260527_202105,align_cubes,group_no_obs,2026-05-27 20:21:05,True,align_cubes_group_no_obs_20260527_202105_events.csv,static,no_obs,,,,,,,success,,2026-05-27 20:21:26.471
249,2026-05-27T20:21:29.954,OMPL_PLAN,START,left,,pick(cube2) pregrasp,,RRTConnect,,,,0.04,,,"[0.2078, -0.0001, 0.9882]",,,,0.04,"[0.0, 0.5373, -0.0001, -1.9846, -0.0001, 2.4942, -0.75]","[-0.4604, 0.4168, -0.2785, -1.794, 0.1311, 2.2039, -1.1786]",0.7909,,,,,[],,,,,,"{""time_limit"": 6.0, ""start_q"": [0.0, 0.5373, -0.0001, -1.9846, -0.0001, 2.4942, -0.75], ""goal_q"": [-0.4604, 0.4168, -0.2785, -1.794, 0.1311, 2.2039, -1.1786], ""planner_attempts"": [""RRTConnect"", ""BITstar""], ""start_state_valid"": true, ""start_state_invalid_reason"": null}",align_cubes_group_no_obs_20260527_202105,align_cubes,group_no_obs,2026-05-27 20:21:05,True,align_cubes_group_no_obs_20260527_202105_events.csv,static,no_obs,,,,,,,,,2026-05-27 20:21:29.954
250,2026-05-27T20:21:30.111,OMPL_PLAN,OK,left,,pick(cube2) pregrasp,,RRTConnect,,81.0,103.0,,,,"[0.2078, -0.0001, 0.9882]",,,,0.04,"[0.0, 0.5373, -0.0001, -1.9846, -0.0001, 2.4942, -0.75]","[-0.4604, 0.4168, -0.2785, -1.794, 0.1311, 2.2039, -1.1786]",0.7909,,,,,,,,,,,"{""path_length"": 0.7909, ""selected_goal_q"": [-0.4604292631850247, 0.4167741692270593, -0.27851302647410026, -1.7940248841719069, 0.131053048288204, 2.2039486278093423, -1.1786345945971408]}",align_cubes_group_no_obs_20260527_202105,align_cubes,group_no_obs,2026-05-27 20:21:05,True,align_cubes_group_no_obs_20260527_202105_events.csv,static,no_obs,,,,,,,success,,2026-05-27 20:21:30.111
316,2026-05-27T20:21:35.022,OMPL_PLAN,START,left,,pick(cube2) grasp,,RRTConnect,,,,0.04,,,"[0.0899, -0.4221, 1.1195]",,,,0.04,"[-0.4609, 0.4247, -0.2786, -1.7994, 0.1308, 2.2035, -1.178]","[-0.5308, 0.8861, -0.2187, -1.5609, 0.1364, 2.4285, -1.178]",0.5735,,,,,"[""cube2""]",,,,,,"{""time_limit"": 6.0, ""start_q"": [-0.4609, 0.4247, -0.2786, -1.7994, 0.1308, 2.2035, -1.178], ""goal_q"": [-0.5308, 0.8861, -0.2187, -1.5609, 0.1364, 2.4285, -1.178], ""planner_attempts"": [""RRTConnect"", ""BITstar""], ""start_state_valid"": true, ""start_state_invalid_reason"": null}",align_cubes_group_no_obs_20260527_202105,align_cubes,group_no_obs,2026-05-27 20:21:05,True,align_cubes_group_no_obs_20260527_202105_events.csv,static,no_obs,,,,,,,,,2026-05-27 20:21:35.022
317,2026-05-27T20:21:35.182,OMPL_PLAN,OK,left,,pick(cube2) grasp,,RRTConnect,,59.0,133.0,,,,"[0.0899, -0.4221, 1.1195]",,,,0.04,"[-0.4609, 0.4247, -0.2786, -1.7994, 0.1308, 2.2035, -1.178]","[-0.5308, 0.8861, -0.2187, -1.5609, 0.1364, 2.4285, -1.178]",0.5735,,,,,,,,,,,"{""path_length"": 0.5735, ""selected_goal_q"": [-0.5308245077658115, 0.8860712006765511, -0.21865535643203912, -1.5609033795489813, 0.13636088433274893, 2.428487843412742, -1.1779958123584422]}",align_cubes_group_no_obs_20260527_202105,align_cubes,group_no_obs,2026-05-27 20:21:05,True,align_cubes_group_no_obs_20260527_202105_events.csv,static,no_obs,,,,,,,success,,2026-05-27 20:21:35.182
329,2026-05-27T20:21:36.025,OMPL_PLAN,START,left,,pick(cube2) grasp,,RRTConnect,,,,0.04,,,"[0.1202, -0.4564, 0.9234]",,,,0.0407,"[-0.5303, 0.8904, -0.2186, -1.5676, 0.136, 2.4259, -1.178]","[-0.5311, 0.885, -0.2183, -1.5626, 0.1365, 2.4281, -1.1786]",0.0078,,,,,"[""cube2""]",,,,,,"{""time_limit"": 6.0, ""start_q"": [-0.5303, 0.8904, -0.2186, -1.5676, 0.136, 2.4259, -1.178], ""goal_q"": [-0.5311, 0.885, -0.2183, -1.5626, 0.1365, 2.4281, -1.1786], ""planner_attempts"": [""RRTConnect"", ""BITstar""], ""start_state_valid"": false, ""start_state_invalid_reason"": ""robot-env contact: cube1/5 <-> hand/77""}",align_cubes_group_no_obs_20260527_202105,align_cubes,group_no_obs,2026-05-27 20:21:05,True,align_cubes_group_no_obs_20260527_202105_events.csv,static,no_obs,,,,,,,,,2026-05-27 20:21:36.025
330,2026-05-27T20:21:36.107,OMPL_PLAN,OK,left,,pick(cube2) grasp,,RRTConnect,,2.0,54.0,,,,"[0.1202, -0.4564, 0.9234]",,,,0.0407,"[-0.5303, 0.8904, -0.2186, -1.5676, 0.136, 2.4259, -1.178]","[-0.5311, 0.885, -0.2183, -1.5626, 0.1365, 2.4281, -1.1786]",0.0078,,,,,,,,,,,"{""path_length"": 0.0078, ""selected_goal_q"": [-0.5311254508964098, 0.8849636332822597, -0.21825773502806997, -1.5625776985599182, 0.13645177161552544, 2.4280922904107474, -1.1786345945971408]}",align_cubes_group_no_obs_20260527_202105,align_cubes,group_no_obs,2026-05-27 20:21:05,True,align_cubes_group_no_obs_20260527_202105_events.csv,static,no_obs,,,,,,,success,,2026-05-27 20:21:36.107
337,2026-05-27T20:21:36.307,OMPL_PLAN,START,left,,pick(cube2) grasp,,RRTConnect,,,,0.04,,,"[0.1201, -0.4564, 0.9232]",,,,0.0406,"[-0.5303, 0.8907, -0.2185, -1.5675, 0.136, 2.4259, -1.178]","[-0.5344, 0.8497, -0.2361, -1.6193, 0.135, 2.3865, -1.178]",0.079,,,,,"[""cube2""]",,,,,,"{""time_limit"": 6.0, ""start_q"": [-0.5303, 0.8907, -0.2185, -1.5675, 0.136, 2.4259, -1.178], ""goal_q"": [-0.5344, 0.8497, -0.2361, -1.6193, 0.135, 2.3865, -1.178], ""planner_attempts"": [""RRTConnect"", ""BITstar""], ""start_state_valid"": false, ""start_state_invalid_reason"": ""robot-env contact: cube1/5 <-> hand/77""}",align_cubes_group_no_obs_20260527_202105,align_cubes,group_no_obs,2026-05-27 20:21:05,True,align_cubes_group_no_obs_20260527_202105_events.csv,static,no_obs,,,,,,,,,2026-05-27 20:21:36.307
338,2026-05-27T20:21:36.458,OMPL_PLAN,OK,left,,pick(cube2) grasp,,RRTConnect,,9.0,117.0,,,,"[0.1201, -0.4564, 0.9232]",,,,0.0406,"[-0.5303, 0.8907, -0.2185, -1.5675, 0.136, 2.4259, -1.178]","[-0.5344, 0.8497, -0.2361, -1.6193, 0.135, 2.3865, -1.178]",0.079,,,,,,,,,,,"{""path_length"": 0.079, ""selected_goal_q"": [-0.5343988202020884, 0.8497097714330049, -0.23608563662678164, -1.619312597835259, 0.135034041142466, 2.3864740077509623, -1.1779958123584422]}",align_cubes_group_no_obs_20260527_202105,align_cubes,group_no_obs,2026-05-27 20:21:05,True,align_cubes_group_no_obs_20260527_202105_events.csv,static,no_obs,,,,,,,success,,2026-05-27 20:21:36.458
345,2026-05-27T20:21:36.673,OMPL_PLAN,START,left,,pick(cube2) grasp,,RRTConnect,,,,0.04,,,"[0.1201, -0.4564, 0.923]",,,,0.0406,"[-0.5304, 0.891, -0.2185, -1.5676, 0.136, 2.4259, -1.178]","[-0.5351, 0.849, -0.2352, -1.6206, 0.1353, 2.3872, -1.1786]",0.0799,,,,,"[""cube2""]",,,,,,"{""time_limit"": 6.0, ""start_q"": [-0.5304, 0.891, -0.2185, -1.5676, 0.136, 2.4259, -1.178], ""goal_q"": [-0.5351, 0.849, -0.2352, -1.6206, 0.1353, 2.3872, -1.1786], ""planner_attempts"": [""RRTConnect"", ""BITstar""], ""start_state_valid"": false, ""start_state_invalid_reason"": ""robot-env contact: cube1/5 <-> hand/77""}",align_cubes_group_no_obs_20260527_202105,align_cubes,group_no_obs,2026-05-27 20:21:05,True,align_cubes_group_no_obs_20260527_202105_events.csv,static,no_obs,,,,,,,,,2026-05-27 20:21:36.673
346,2026-05-27T20:21:36.754,OMPL_PLAN,OK,left,,pick(cube2) grasp,,RRTConnect,,9.0,54.0,,,,"[0.1201, -0.4564, 0.923]",,,,0.0406,"[-0.5304, 0.891, -0.2185, -1.5676, 0.136, 2.4259, -1.178]","[-0.5351, 0.849, -0.2352, -1.6206, 0.1353, 2.3872, -1.1786]",0.0799,,,,,,,,,,,"{""path_length"": 0.0799, ""selected_goal_q"": [-0.5350994182422796, 0.8489546286159445, -0.23523654022437235, -1.6205671821835173, 0.13525636204645408, 2.387192719893064, -1.1786345945971408]}",align_cubes_group_no_obs_20260527_202105,align_cubes,group_no_obs,2026-05-27 20:21:05,True,align_cubes_group_no_obs_20260527_202105_events.csv,static,no_obs,,,,,,,success,,2026-05-27 20:21:36.754
353,2026-05-27T20:21:36.944,OMPL_PLAN,START,left,,pick(cube2) grasp,,RRTConnect,,,,0.04,,,"[0.12, -0.4563, 0.9228]",,,,0.0406,"[-0.5304, 0.8912, -0.2185, -1.5676, 0.136, 2.4259, -1.178]","[-0.7293, 0.7757, 0.0145, -1.7586, -0.0001, 2.5929, -0.75]",0.611,,,,,"[""cube2""]",,,,,,"{""time_limit"": 6.0, ""start_q"": [-0.5304, 0.8912, -0.2185, -1.5676, 0.136, 2.4259, -1.178], ""goal_q"": [-0.7293, 0.7757, 0.0145, -1.7586, -0.0001, 2.5929, -0.75], ""planner_attempts"": [""RRTConnect"", ""BITstar""], ""start_state_valid"": false, ""start_state_invalid_reason"": ""robot-env contact: cube1/5 <-> hand/77""}",align_cubes_group_no_obs_20260527_202105,align_cubes,group_no_obs,2026-05-27 20:21:05,True,align_cubes_group_no_obs_20260527_202105_events.csv,static,no_obs,,,,,,,,,2026-05-27 20:21:36.944
